round_num,cid,dist,anomaly_score,rejected
11,client_5,0.8505526185035706,1.5435162782669067,0
11,client_7,0.836747944355011,1.4718631505966187,0
11,client_2,1.7692092657089233,2.7436604499816895,0
11,client_18,0.8461782336235046,1.4901177883148193,0
11,client_15,0.8564557433128357,1.5047340393066406,0
11,client_17,1.0005836486816406,1.660117745399475,0
11,client_0,1.6703654527664185,2.6254355907440186,0
11,client_4,0.854351818561554,1.3699917793273926,0
11,client_12,1.3672934770584106,2.0799450874328613,0
11,client_14,0.8908094167709351,1.57339608669281,0
11,client_8,0.9729185104370117,1.6430031061172485,0
11,client_10,0.9246489405632019,1.4468741416931152,0
11,client_16,0.8854596614837646,1.5514165163040161,0
11,client_6,0.882651686668396,1.519936203956604,0
11,client_19,0.9965528845787048,1.6915603876113892,0
11,client_11,0.7390006184577942,1.4149621725082397,0
11,client_9,1.4364533424377441,2.1552250385284424,0
11,client_1,0.770592212677002,1.6122981309890747,0
12,client_3,0.8749489188194275,1.5482374429702759,0
12,client_4,0.9981023073196411,1.5705171823501587,0
12,client_7,1.200908899307251,1.9187874794006348,0
12,client_1,1.2319419384002686,2.2178492546081543,0
12,client_14,0.860414445400238,1.5830947160720825,0
12,client_19,1.3973907232284546,2.182986259460449,0
12,client_10,0.9926066994667053,1.5646840333938599,0
12,client_17,1.7307597398757935,2.516613006591797,0
12,client_0,0.9809632897377014,1.9464879035949707,0
12,client_5,0.9249655604362488,1.6771440505981445,0
12,client_8,0.8241842985153198,1.517807960510254,0
12,client_11,1.2203398942947388,1.9959490299224854,0
12,client_6,0.9118874073028564,1.5922129154205322,0
12,client_15,1.9532182216644287,2.756704807281494,0
12,client_2,0.8677886128425598,1.8391855955123901,0
12,client_18,0.8720954060554504,1.5613939762115479,0
12,client_9,1.0488113164901733,1.7907100915908813,0
12,client_16,1.3923983573913574,2.152071714401245,0
12,client_12,0.9564793109893799,1.6756917238235474,0
13,client_3,1.0514460802078247,1.785088062286377,0
13,client_16,1.3352255821228027,2.1334545612335205,0
13,client_11,1.0400511026382446,1.8345812559127808,0
13,client_5,1.4021230936050415,2.244544744491577,0
13,client_6,1.2419062852859497,1.999366283416748,0
13,client_15,0.9048289060592651,1.6462993621826172,0
13,client_12,0.9067198038101196,1.6893209218978882,0
13,client_0,1.9280074834823608,3.0717549324035645,1
13,client_13,1.3414872884750366,2.0980257987976074,0
13,client_14,1.4548026323318481,2.2814621925354004,0
13,client_7,1.3021188974380493,2.071955919265747,0
13,client_18,0.8541667461395264,1.5839815139770508,0
13,client_8,1.3375529050827026,2.1311593055725098,0
13,client_9,0.8972702026367188,1.6958374977111816,0
13,client_19,1.4679441452026367,2.310422420501709,0
13,client_2,2.202009439468384,3.3952889442443848,1
13,client_1,1.3533915281295776,2.3899734020233154,0
13,client_4,1.0185374021530151,1.6357134580612183,0
13,client_10,1.2660250663757324,1.9116766452789307,0
14,client_6,0.8521760702133179,1.6162573099136353,0
14,client_9,0.8521605134010315,1.698657512664795,0
14,client_17,0.887517511844635,1.6390758752822876,0
14,client_2,0.9212538599967957,2.0298471450805664,0
14,client_7,1.3824292421340942,2.2203426361083984,0
14,client_13,0.9130321741104126,1.6802241802215576,0
14,client_12,0.8264772891998291,1.6488780975341797,0
14,client_14,0.8340098261833191,1.6416109800338745,0
14,client_18,0.9031216502189636,1.6814366579055786,0
14,client_19,1.9385201930999756,2.897925853729248,1
14,client_1,1.0307886600494385,2.0967071056365967,0
14,client_16,1.2359633445739746,2.093885898590088,0
14,client_8,1.1993621587753296,2.0203588008880615,0
14,client_0,0.7518370151519775,1.8270152807235718,0
14,client_11,0.9457045793533325,1.7918171882629395,0
14,client_3,1.1795713901519775,1.969773530960083,0
14,client_5,1.2786144018173218,2.154933452606201,0
14,client_4,1.1123417615890503,1.7888033390045166,0
15,client_13,1.09367835521698,1.9460091590881348,0
15,client_18,1.2096649408340454,2.061342716217041,0
15,client_12,1.4018375873565674,2.327110528945923,0
15,client_9,0.9063398241996765,1.803118109703064,0
15,client_6,0.9706954956054688,1.808724045753479,0
15,client_3,1.2228096723556519,2.0699079036712646,0
15,client_17,1.434868574142456,2.327700138092041,0
15,client_14,1.0111916065216064,1.9092509746551514,0
15,client_15,1.1776257753372192,2.044036865234375,0
15,client_16,1.2887532711029053,2.2187163829803467,0
15,client_5,1.1012822389602661,2.0299744606018066,0
15,client_8,1.292731523513794,2.1899428367614746,0
15,client_2,1.9498389959335327,3.2713913917541504,1
15,client_11,0.9569143652915955,1.8561506271362305,0
15,client_1,2.1788084506988525,3.427198648452759,1
15,client_10,1.1750837564468384,1.8612713813781738,0
15,client_0,2.008246660232544,3.3054661750793457,1
15,client_4,0.9565627574920654,1.668373465538025,0
15,client_7,1.1539641618728638,2.034137010574341,0
16,client_0,1.4651405811309814,2.7456414699554443,0
16,client_5,1.1116734743118286,2.1053354740142822,0
16,client_10,1.0275875329971313,1.762326955795288,0
16,client_2,1.1107972860336304,2.394508123397827,0
16,client_13,1.0275226831436157,1.9188896417617798,0
16,client_19,1.1479536294937134,2.1016995906829834,0
16,client_16,1.0758289098739624,2.046297788619995,0
16,client_15,0.9804868698120117,1.8724255561828613,0
16,client_12,1.0132124423980713,1.9409466981887817,0
16,client_17,1.036091923713684,1.9334214925765991,0
16,client_11,0.9168946743011475,1.8594142198562622,0
16,client_3,1.2332582473754883,2.1403796672821045,0
16,client_9,1.0897390842437744,2.0474655628204346,0
16,client_7,1.1477763652801514,2.096451997756958,0
16,client_14,1.1556298732757568,2.1098337173461914,0
16,client_1,1.0476405620574951,2.2344534397125244,0
16,client_18,1.2025573253631592,2.098680257797241,0
17,client_3,1.1853151321411133,2.148782730102539,0
17,client_0,1.2075978517532349,2.5627567768096924,0
17,client_14,1.1802808046340942,2.187509298324585,0
17,client_11,1.2317804098129272,2.253634214401245,0
17,client_5,1.25648033618927,2.3196871280670166,0
17,client_18,1.228941798210144,2.1881864070892334,0
17,client_4,1.1702624559402466,1.9590601921081543,0
17,client_6,1.0554345846176147,1.944545865058899,0
17,client_19,1.1979697942733765,2.25364351272583,0
17,client_13,1.1419154405593872,2.0994057655334473,0
17,client_12,1.1078604459762573,2.1151514053344727,0
17,client_8,1.0043812990188599,1.9327255487442017,0
17,client_9,1.1199750900268555,2.126042127609253,0
17,client_7,1.0068548917770386,1.9991365671157837,0
17,client_15,1.145615577697754,2.112948417663574,0
17,client_10,1.173303484916687,1.9813686609268188,0
17,client_1,1.2060751914978027,2.517671823501587,0
18,client_1,1.3320950269699097,2.7086756229400635,0
18,client_3,1.175184726715088,2.1993021965026855,0
18,client_12,1.0206271409988403,2.0698554515838623,0
18,client_6,1.1325604915618896,2.0779190063476562,0
18,client_4,1.0237271785736084,1.8456995487213135,0
18,client_16,0.9619648456573486,1.9854848384857178,0
18,client_15,0.974756121635437,1.9740272760391235,0
18,client_9,1.125057339668274,2.186119556427002,0
18,client_10,1.1534603834152222,2.010920763015747,0
18,client_19,1.1938165426254272,2.3064725399017334,0
18,client_5,1.1460710763931274,2.2538208961486816,0
18,client_11,1.1322094202041626,2.189950942993164,0
18,client_18,1.0755188465118408,2.0795490741729736,0
18,client_13,1.139084815979004,2.14766788482666,0
18,client_17,1.0784037113189697,2.0517079830169678,0
18,client_14,1.178155541419983,2.242952823638916,0
18,client_8,1.0604304075241089,2.059016227722168,0
19,client_15,1.062150478363037,2.127441883087158,0
19,client_13,1.031746745109558,2.0866920948028564,0
19,client_17,1.1849994659423828,2.2207679748535156,0
19,client_16,1.0300687551498413,2.1141905784606934,0
19,client_7,1.0276744365692139,2.0794267654418945,0
19,client_18,1.0425324440002441,2.1047110557556152,0
19,client_19,1.1240594387054443,2.2896382808685303,0
19,client_5,1.1734626293182373,2.3467750549316406,0
19,client_0,1.0105282068252563,2.4192376136779785,0
19,client_9,1.0558265447616577,2.165964365005493,0
19,client_4,1.1039881706237793,1.992499828338623,0
19,client_10,0.9855180382728577,1.8848490715026855,0
19,client_14,1.0706442594528198,2.1837046146392822,0
19,client_11,0.9817578196525574,2.086043119430542,0
19,client_8,1.0161550045013428,2.060532331466675,0
19,client_6,1.1460161209106445,2.1454920768737793,0
19,client_2,1.1676554679870605,2.554543972015381,0
20,client_17,1.0449639558792114,2.1206488609313965,0
20,client_8,1.0015510320663452,2.097489356994629,0
20,client_10,1.0834299325942993,2.050225257873535,0
20,client_4,1.2246149778366089,2.1763756275177,0
20,client_15,1.052753210067749,2.1658427715301514,0
20,client_3,0.9714414477348328,2.0344502925872803,0
20,client_6,0.9938674569129944,2.034756660461426,0
20,client_9,0.9542945027351379,2.110531806945801,0
20,client_13,0.996152937412262,2.1044929027557373,0
20,client_12,1.0431052446365356,2.1499743461608887,0
20,client_2,0.9722784161567688,2.3951690196990967,0
20,client_16,1.0854697227478027,2.2232298851013184,0
20,client_18,1.0345854759216309,2.149745225906372,0
20,client_7,1.01079261302948,2.1111996173858643,0
20,client_14,1.2070667743682861,2.3926773071289062,0
20,client_19,1.0795050859451294,2.300319194793701,0
20,client_1,1.2115435600280762,2.6363728046417236,0
