round_num,cid,dist,anomaly_score,rejected
5,client_19,1.5802173614501953,2.0704026222229004,0
5,client_11,2.090587615966797,2.6035258769989014,0
5,client_4,1.384627342224121,1.8599337339401245,0
5,client_7,1.9586809873580933,2.4640636444091797,0
5,client_3,1.830159068107605,2.3421850204467773,0
5,client_2,1.4064970016479492,1.870794415473938,0
5,client_18,1.5109152793884277,1.9658828973770142,0
5,client_12,1.7515952587127686,2.259234666824341,0
5,client_13,1.281242847442627,1.7065606117248535,0
5,client_9,1.4595273733139038,1.914306402206421,0
5,client_5,1.5033472776412964,1.8325307369232178,0
6,client_15,1.5955837965011597,2.125549077987671,0
6,client_13,1.4443238973617554,1.9722639322280884,0
6,client_11,1.4969004392623901,2.0272610187530518,0
6,client_9,1.2981956005096436,1.822956919670105,0
6,client_17,1.730950117111206,2.3125195503234863,0
6,client_18,1.4534188508987427,1.9828993082046509,0
6,client_6,2.111264944076538,2.762779951095581,0
6,client_0,2.0705175399780273,2.692871570587158,0
6,client_4,1.403578281402588,1.9685543775558472,0
6,client_10,2.359273910522461,3.012169361114502,1
6,client_3,1.5276731252670288,2.09014892578125,0
6,client_12,1.3956502676010132,1.9546983242034912,0
6,client_19,1.4129221439361572,1.9703189134597778,0
6,client_5,1.9969720840454102,2.45770001411438,0
6,client_1,2.224705934524536,2.9054653644561768,1
6,client_2,1.5868321657180786,2.1549174785614014,0
6,client_7,1.5901157855987549,2.1705033779144287,0
6,client_8,1.35092031955719,1.6957898139953613,0
6,client_14,1.5224050283432007,2.0701091289520264,0
7,client_4,2.158480644226074,2.868178367614746,1
7,client_6,1.3783628940582275,2.0241236686706543,0
7,client_12,1.0972660779953003,1.7140556573867798,0
7,client_9,1.3648202419281006,1.9692201614379883,0
7,client_3,2.350109815597534,3.0863373279571533,1
7,client_19,1.3435933589935303,1.973068118095398,0
7,client_2,2.1380507946014404,2.831583023071289,1
7,client_5,1.2291998863220215,1.6883180141448975,0
7,client_17,1.3855079412460327,2.0062241554260254,0
7,client_7,1.3121366500854492,1.9626604318618774,0
7,client_14,1.2760242223739624,1.8621270656585693,0
7,client_16,1.4359996318817139,1.8363741636276245,0
7,client_13,1.336376428604126,1.91758394241333,0
7,client_0,2.2224316596984863,2.959346055984497,1
7,client_18,1.1459041833877563,1.7201789617538452,0
7,client_15,1.290933609008789,1.8701457977294922,0
7,client_8,1.3141398429870605,1.7511649131774902,0
7,client_11,1.232850432395935,1.8413352966308594,0
8,client_9,1.1160550117492676,1.7604882717132568,0
8,client_0,1.1310175657272339,1.862316370010376,0
8,client_16,2.651604652404785,3.2463765144348145,1
8,client_1,1.2895606756210327,1.977210521697998,0
8,client_7,1.2961335182189941,2.0245628356933594,0
8,client_6,1.2325448989868164,1.9692871570587158,0
8,client_14,1.188235878944397,1.8416802883148193,0
8,client_12,1.2339073419570923,1.9341435432434082,0
8,client_11,1.24001145362854,1.9240574836730957,0
8,client_8,0.9962466359138489,1.4690284729003906,0
8,client_4,1.13865327835083,1.816547155380249,0
8,client_3,1.1384882926940918,1.8299373388290405,0
8,client_5,1.03163480758667,1.5708450078964233,0
8,client_17,1.1871873140335083,1.8746187686920166,0
8,client_19,1.0415247678756714,1.711438775062561,0
8,client_18,1.218589425086975,1.8728036880493164,0
9,client_8,1.205054521560669,1.7644240856170654,0
9,client_18,1.208752155303955,1.9192779064178467,0
9,client_16,1.1274864673614502,1.641646385192871,0
9,client_15,1.404193639755249,2.0745110511779785,0
9,client_19,1.198926568031311,1.9517604112625122,0
9,client_14,2.0726778507232666,2.8783676624298096,1
9,client_4,1.2800217866897583,2.0799765586853027,0
9,client_9,1.2868191003799438,2.0165698528289795,0
9,client_13,1.3456159830093384,1.999963402748108,0
9,client_17,1.2861928939819336,2.052800416946411,0
9,client_7,1.2404969930648804,2.0289692878723145,0
9,client_10,1.9633543491363525,2.6462013721466064,0
9,client_2,1.2336097955703735,1.9160394668579102,0
9,client_12,1.274354338645935,2.0334982872009277,0
9,client_5,1.3685029745101929,2.0028598308563232,0
9,client_6,1.2521644830703735,2.0597870349884033,0
9,client_11,2.0213582515716553,2.845181465148926,1
9,client_1,1.9066779613494873,2.767274856567383,0
9,client_0,1.8957780599594116,2.8146746158599854,1
10,client_11,2.126671075820923,3.02302622795105,1
10,client_1,1.0340501070022583,1.8718620538711548,0
10,client_15,1.222065806388855,1.9387171268463135,0
10,client_0,1.1315418481826782,2.0305655002593994,0
10,client_18,2.3075978755950928,3.1889379024505615,1
10,client_9,1.8878462314605713,2.7335026264190674,0
10,client_3,1.1877495050430298,2.0016300678253174,0
10,client_4,1.2711577415466309,2.1271588802337646,0
10,client_10,1.1001628637313843,1.8146542310714722,0
10,client_17,1.1003035306930542,1.9076813459396362,0
10,client_16,1.2946499586105347,1.9581063985824585,0
10,client_14,2.0521602630615234,2.915210008621216,1
10,client_8,1.1625492572784424,1.7674806118011475,0
10,client_7,1.270700454711914,2.126999855041504,0
10,client_2,1.3495419025421143,2.1504673957824707,0
10,client_12,1.410876750946045,2.245368480682373,0
10,client_6,1.2489407062530518,2.117867946624756,0
11,client_3,1.7938838005065918,2.7253024578094482,0
11,client_13,1.268804669380188,1.9822899103164673,0
11,client_0,1.8449535369873047,2.910107374191284,1
11,client_18,1.733014464378357,2.6173336505889893,0
11,client_14,1.1674691438674927,2.0456836223602295,0
11,client_2,1.2104058265686035,2.0590980052948,0
11,client_16,1.1972713470458984,1.9073643684387207,0
11,client_10,1.8352165222167969,2.7213809490203857,0
11,client_9,1.1706771850585938,2.0089573860168457,0
11,client_11,1.1891160011291504,2.0927834510803223,0
11,client_1,1.2232800722122192,2.1753487586975098,0
11,client_17,1.2744635343551636,2.163567066192627,0
11,client_15,1.1352823972702026,1.9134650230407715,0
11,client_12,1.3391212224960327,2.2301552295684814,0
11,client_6,1.2228028774261475,2.1517248153686523,0
11,client_7,2.03633975982666,3.0312280654907227,1
11,client_19,1.1661691665649414,1.9678035974502563,0
12,client_1,2.0895116329193115,3.1799063682556152,1
12,client_12,1.0302234888076782,1.9609113931655884,0
12,client_5,1.1475317478179932,1.8113734722137451,0
12,client_13,1.1203175783157349,1.8862348794937134,0
12,client_15,1.0535221099853516,1.8846321105957031,0
12,client_6,1.0996723175048828,2.078728199005127,0
12,client_7,1.1372300386428833,2.1057422161102295,0
12,client_10,2.1284117698669434,3.0989041328430176,1
12,client_4,1.3026556968688965,2.2258076667785645,0
12,client_16,1.0922576189041138,1.856581687927246,0
12,client_9,1.125510573387146,2.053666591644287,0
12,client_17,1.1815872192382812,2.1164181232452393,0
12,client_19,1.1908613443374634,2.0549111366271973,0
12,client_18,1.088019609451294,2.023219347000122,0
12,client_14,1.1875118017196655,2.1703386306762695,0
12,client_0,2.0227978229522705,3.162313222885132,1
12,client_11,2.098076820373535,3.1989738941192627,1
12,client_3,1.1517925262451172,2.0783894062042236,0
13,client_19,1.2335203886032104,2.160144567489624,0
13,client_15,1.0567299127578735,1.9449247121810913,0
13,client_4,2.057128429412842,3.1192855834960938,1
13,client_11,1.1405928134918213,2.205197334289551,0
13,client_12,1.1020877361297607,2.1069180965423584,0
13,client_16,1.1632258892059326,1.9945104122161865,0
13,client_17,1.1519806385040283,2.1475741863250732,0
13,client_9,2.495181083679199,3.61883807182312,1
13,client_2,2.238447427749634,3.2574210166931152,1
13,client_3,1.1557223796844482,2.1724061965942383,0
13,client_18,1.0872132778167725,2.108982801437378,0
13,client_14,1.0415478944778442,2.0681517124176025,0
13,client_8,1.0786510705947876,1.7354453802108765,0
13,client_1,1.1582095623016357,2.2166380882263184,0
13,client_7,1.111882209777832,2.1796765327453613,0
13,client_13,1.1287237405776978,1.9589219093322754,0
14,client_10,1.0579817295074463,2.0131919384002686,0
14,client_5,1.1895060539245605,1.925970196723938,0
14,client_17,1.070191740989685,2.1166858673095703,0
14,client_12,1.120285987854004,2.1784472465515137,0
14,client_13,1.2196632623672485,2.114971160888672,0
14,client_3,2.2021186351776123,3.3810317516326904,1
14,client_4,1.2603232860565186,2.3079328536987305,0
14,client_11,1.1362344026565552,2.305306911468506,0
14,client_19,2.0432751178741455,3.1104178428649902,1
14,client_1,1.0027128458023071,2.150067090988159,0
14,client_16,1.1282484531402588,2.010648250579834,0
14,client_14,1.3106361627578735,2.4235243797302246,0
14,client_6,1.1114448308944702,2.152817964553833,0
14,client_2,2.38024640083313,3.4739201068878174,1
14,client_18,1.02045476436615,2.089949607849121,0
14,client_0,1.0938947200775146,2.232767343521118,0
14,client_7,1.0749702453613281,2.195935010910034,0
15,client_10,1.064937710762024,2.1272637844085693,0
15,client_13,1.1554832458496094,2.100809335708618,0
15,client_8,1.0864410400390625,1.802141785621643,0
15,client_5,1.1083126068115234,1.8940340280532837,0
15,client_1,2.2544825077056885,3.5849239826202393,1
15,client_19,1.2028156518936157,2.247588634490967,0
15,client_11,1.9851245880126953,3.2961156368255615,1
15,client_0,1.090611219406128,2.3302953243255615,0
15,client_7,1.1514240503311157,2.3356285095214844,0
15,client_17,1.1928120851516724,2.3091671466827393,0
15,client_14,1.073441743850708,2.2146880626678467,0
15,client_15,1.039806842803955,1.9789855480194092,0
15,client_16,1.0741031169891357,2.009249448776245,0
15,client_12,2.0508005619049072,3.257117986679077,1
15,client_4,1.2131916284561157,2.3589444160461426,0
15,client_6,1.217694640159607,2.324676275253296,0
15,client_18,1.113761067390442,2.2469472885131836,0
16,client_7,1.1072391271591187,2.340773582458496,0
16,client_19,1.2714858055114746,2.4252893924713135,0
16,client_17,1.1574931144714355,2.3238260746002197,0
16,client_5,1.150578260421753,2.0000016689300537,0
16,client_15,1.1169601678848267,2.1166906356811523,0
16,client_11,1.1913642883300781,2.4797911643981934,0
16,client_13,2.0942208766937256,3.194404125213623,1
16,client_0,1.215003252029419,2.5218214988708496,0
16,client_9,1.0956785678863525,2.1356606483459473,0
16,client_14,2.150918960571289,3.465444803237915,1
16,client_1,1.1074538230895996,2.373328447341919,0
16,client_2,1.249037742614746,2.34151291847229,0
16,client_6,1.3055979013442993,2.476942300796509,0
16,client_18,1.9580399990081787,3.2266767024993896,1
16,client_16,1.1971921920776367,2.2010600566864014,0
16,client_12,1.163989543914795,2.3376400470733643,0
16,client_3,2.1696786880493164,3.4031341075897217,1
17,client_2,2.058321475982666,3.3507373332977295,1
17,client_11,1.1524980068206787,2.536294460296631,0
17,client_8,1.1211670637130737,1.8942729234695435,0
17,client_7,1.1109217405319214,2.402395486831665,0
17,client_3,1.1151987314224243,2.3533120155334473,0
17,client_15,2.1294913291931152,3.2824652194976807,1
17,client_1,1.2071975469589233,2.5957705974578857,0
17,client_16,1.9851833581924438,3.1215553283691406,1
17,client_4,2.109551429748535,3.407956123352051,1
17,client_0,1.3364874124526978,2.709984540939331,0
17,client_19,1.1608250141143799,2.363703489303589,0
17,client_18,1.2811686992645264,2.537806510925293,0
17,client_6,1.222244143486023,2.4461376667022705,0
17,client_10,1.220569372177124,2.3513576984405518,0
17,client_14,1.1303526163101196,2.396493911743164,0
17,client_13,1.1732397079467773,2.2390987873077393,0
18,client_12,1.0958725214004517,2.365251302719116,0
18,client_11,1.032760500907898,2.464151382446289,0
18,client_9,1.1117180585861206,2.2780632972717285,0
18,client_14,1.0139496326446533,2.3759968280792236,0
18,client_19,1.178683876991272,2.446922540664673,0
18,client_5,1.1631876230239868,2.0692873001098633,0
18,client_3,2.125318765640259,3.572927951812744,1
18,client_15,1.011769413948059,2.1088192462921143,0
18,client_7,2.026820659637451,3.4652462005615234,1
18,client_0,1.2342495918273926,2.6582729816436768,0
18,client_2,1.0167168378829956,2.2674241065979004,0
18,client_18,1.039893627166748,2.3703057765960693,0
18,client_16,1.0601167678833008,2.163841485977173,0
18,client_17,1.0209436416625977,2.233262062072754,0
18,client_10,1.1330362558364868,2.3083183765411377,0
18,client_4,1.9436688423156738,3.286144971847534,1
19,client_1,2.4833574295043945,4.054919242858887,1
19,client_18,1.093443751335144,2.493269205093384,0
19,client_11,1.1632481813430786,2.6653127670288086,0
19,client_14,1.0924761295318604,2.518893241882324,0
19,client_4,1.1056166887283325,2.4697651863098145,0
19,client_3,0.9757824540138245,2.3641979694366455,0
19,client_5,1.058721899986267,2.011904001235962,0
19,client_15,1.1202728748321533,2.3346478939056396,0
19,client_9,1.143886923789978,2.3682327270507812,0
19,client_19,1.0367201566696167,2.348803758621216,0
19,client_12,1.0578023195266724,2.3815736770629883,0
19,client_16,2.0050570964813232,3.302535057067871,1
19,client_10,1.0669269561767578,2.296626567840576,0
19,client_0,1.0804095268249512,2.555873394012451,0
19,client_7,1.1941813230514526,2.604889154434204,0
19,client_6,1.0543488264083862,2.326732873916626,0
19,client_8,2.0530576705932617,2.973674774169922,1
20,client_2,2.0328660011291504,3.4881043434143066,1
20,client_12,1.0515328645706177,2.4294707775115967,0
20,client_16,0.9871562123298645,2.2358500957489014,0
20,client_15,1.234132170677185,2.510481357574463,0
20,client_9,1.0510075092315674,2.3216514587402344,0
20,client_13,1.1319106817245483,2.2983479499816895,0
20,client_5,1.1278795003890991,2.14613676071167,0
20,client_11,1.222524881362915,2.7821552753448486,0
20,client_18,1.9520765542984009,3.489759922027588,1
20,client_0,1.0836966037750244,2.621201753616333,0
20,client_7,1.1814839839935303,2.692262887954712,0
20,client_19,1.1614052057266235,2.544891357421875,0
20,client_8,2.0187976360321045,2.992047071456909,1
20,client_17,1.0760972499847412,2.3518059253692627,0
20,client_3,1.1710530519485474,2.6852614879608154,0
20,client_10,1.9494425058364868,3.324045419692993,1
20,client_14,1.1005388498306274,2.5784599781036377,0
